call_id,total_duration_s,silence_pct,overtalk_pct
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,85.0,8.235294117647058,8.235294117647058
f152d094-a169-4486-b9af-a66a7716a608,37.0,0.0,10.81081081081081
ce11850d-6743-47cc-be50-2ffda1d2ea0e,80.0,1.25,15.0
ee078707-82d8-4937-942a-0d1dce58dac5,75.0,2.666666666666667,12.666666666666668
6ca65973-5d6f-4ae8-824d-691263af7c22,55.0,0.9090909090909091,12.727272727272727
c9208cf9-bf7a-484e-b1b2-c346144af197,38.0,2.631578947368421,18.421052631578945
66ad6c2b-1019-4032-945a-41fa5d16f57f,81.0,7.4074074074074066,7.4074074074074066
1190bab7-d82f-4259-bb55-9617dff7da07,70.0,0.7142857142857143,17.142857142857142
c57d3c77-c912-4da9-86ab-25996b9ea07a,87.0,6.896551724137931,6.896551724137931
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,70.0,2.857142857142857,12.142857142857142
9e936113-46a1-4d70-9cc5-876b1c801602,86.0,8.13953488372093,6.976744186046512
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2,80.0,6.25,8.75
ca0741a7-0d6e-4450-b9e9-16da9796c5ee,70.0,1.4285714285714286,18.571428571428573
94ecf497-5959-44ec-a011-92af3709c38c,85.0,7.647058823529412,0.0
d1472118-ae60-47a2-a447-ee9b9bfdd0c1,99.0,6.0606060606060606,6.0606060606060606
2f279983-ea96-4c10-a09d-4b607de21a38,61.0,4.918032786885246,12.295081967213115
542ab104-354b-46fd-93a7-ae64906f31ef,50.0,8.0,0.0
76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa,91.0,6.593406593406594,8.791208791208792
9865a47f-a7bd-4915-b7df-e7e40fe87d3c,108.0,6.481481481481481,6.481481481481481
6387f58b-67bc-490c-857d-71f5daac829e,44.0,0.0,15.909090909090908
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,93.0,6.989247311827956,6.989247311827956
4832c70d-36a2-40be-a926-b596fd71dafe,52.0,7.6923076923076925,0.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,52.0,4.807692307692308,11.538461538461538
872c27de-509a-4495-be25-c9023a343a1b,85.0,0.0,15.88235294117647
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,68.0,5.88235294117647,11.76470588235294
ebaf8b12-5d22-492c-b392-1b92872f7b69,77.0,6.493506493506493,5.194805194805195
52823847-626b-4898-bbf9-1c7cd848c311,34.0,0.0,38.23529411764706
99da74ae-edbe-4f56-92dd-a53fe062a480,76.0,3.9473684210526314,12.5
6c896881-40f4-41ae-85c3-aebf302976a5,90.0,4.444444444444445,10.0
a9eab46a-0595-4f5a-9888-b3ae63b06f74,35.0,0.0,34.285714285714285
2dbce9d8-284c-43c9-aaab-736648188892,90.0,8.333333333333332,7.777777777777778
114f3a62-bb17-44aa-bdcf-46873590a1ed,120.0,9.583333333333334,2.5
94609779-f099-4702-9b8f-7d07bc3c7c04,60.0,0.8333333333333334,8.333333333333332
02f1cff9-7d47-4168-b1f9-d9fba10847a0,97.0,10.412371134020617,4.639175257731959
f53b56bf-c27d-4900-8ed6-9c66a4691268,95.0,3.1578947368421053,11.578947368421053
c1cf9a45-0a69-4543-9994-117bdd4fdaaf,80.0,2.5,13.750000000000002
5e231fa2-03d8-4e70-9918-da45193472a9,70.0,2.857142857142857,17.142857142857142
9e2faf2f-4b66-4aeb-a04b-cbffeb9a7bb4,78.0,0.641025641025641,1.282051282051282
833dd6d6-87a7-4fe6-9249-9556c7d92c2f,75.0,7.333333333333333,2.666666666666667
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2,66.0,0.7575757575757576,16.666666666666664
8e34b537-4076-4736-b07f-5437c2379e57,90.0,1.1111111111111112,14.444444444444443
5a19fa85-a36e-446a-9eee-0cc131345156,78.0,6.41025641025641,10.256410256410255
d6a3e0da-171f-4744-ba2b-7298f2604e7f,78.0,0.0,16.666666666666664
74aa32ec-6cf0-4c54-bbdb-a8e16d66f457,83.0,3.855421686746997,0.0
c46407f6-d657-47ab-9ed7-1c31d5cc8a4e,95.0,7.368421052631578,6.842105263157896
1f20a811-7d15-4fc0-b718-effedcc09c13,85.0,8.235294117647058,5.88235294117647
20690906-b8d4-40c5-8474-9127c47b1299,84.0,0.0,17.261904761904763
3e43ed42-da47-46ac-bb54-ec9c5f799124,50.0,0.0,15.0
ecb08af4-0279-4178-a062-b82de0c701fb,82.0,0.0,15.853658536585366
b70866a2-2f46-4784-992b-74d6dc60806e,92.0,0.5434782608695652,12.5
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,80.0,5.625,6.875000000000001
5c0bf9ad-669f-4a26-8c08-4af6f9698cf0,84.0,9.523809523809524,5.952380952380952
87e28dae-2c70-4122-9452-6ec82164fab2,75.0,2.0,12.0
6941b4ed-b5d9-451b-8ffc-ee80b4904702,85.0,0.5882352941176471,15.294117647058824
65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b,77.0,1.2987012987012987,15.584415584415584
23091fb3-8e07-4d4c-8575-227e3467e73a,78.5,0.0,15.92356687898089
928acb70-fa80-4532-a0c0-2234bf236e17,83.0,8.67469879518072,7.83132530120482
23712d70-65df-47f3-8b69-fe2682aebc70,82.0,7.317073170731707,7.317073170731707
f5f05257-aaa0-4194-b84c-36339c4e0659,78.0,5.2564102564102555,11.538461538461538
5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb,85.0,0.0,15.88235294117647
137ccf2a-5b72-447c-a94c-7f3683ac4671,87.0,5.747126436781609,10.344827586206897
3c328f04-6095-406a-aabe-f88bdcf2d125,30.0,0.0,43.333333333333336
86bf609e-5d0b-4e4b-a4da-d265c78507a9,77.0,0.6493506493506493,14.285714285714285
1f2c0aff-01cc-4a8e-926a-227527f67356,52.0,0.9615384615384616,13.461538461538462
d7bbea61-d739-43fb-a198-ced1b59f9491,65.0,0.0,17.692307692307693
4f05aaff-585f-485f-90a1-60d027ec6e46,72.0,2.7777777777777777,11.11111111111111
c86714f0-3aeb-4628-8cfa-ee0a46839508,85.0,8.235294117647058,9.411764705882353
467483c7-8c70-40dd-9449-384547b9ea93,81.0,1.2345679012345678,14.814814814814813
3e77de75-66b9-4b74-a993-1c25b6850bc9,82.0,0.0,16.463414634146343
e0a8f9d2-92d6-4093-bb97-82182c6e850f,130.0,1.153846153846154,9.230769230769232
2db2965e-54fa-41fa-823b-ed79b943f0b1,50.0,1.0,16.0
c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2,50.0,1.0,14.000000000000002
b2fefeb0-5115-4042-be07-1ef1ddfa8406,82.0,8.536585365853659,8.536585365853659
0bf6844f-af6a-4e46-8d72-9ec01e4bc99a,79.0,5.69620253164557,0.0
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,86.0,9.30232558139535,6.976744186046512
34afbce9-7315-4a25-826b-5d70446a5dd8,51.0,0.0,14.705882352941178
f6a64305-ca58-469a-aaab-cd9f3a2c009d,86.0,4.651162790697675,0.0
ac0276ef-30d9-4421-8b3e-6886e1b9e508,66.0,7.575757575757576,6.8181818181818175
e272ea2c-dd77-40ff-aefd-9975ca157595,90.0,6.111111111111111,6.666666666666667
8598c6d9-a767-4120-af0a-5490357c72f3,90.0,1.1111111111111112,11.11111111111111
a033d0d6-eb56-4cc8-8e31-0a00c7c94607,50.0,0.0,15.0
54026bce-9be0-459f-bfd3-e61150b2e9b7,93.0,8.60215053763441,6.451612903225806
22dd8271-02f8-46bf-bd4e-28c0692b57d1,91.0,8.791208791208792,6.593406593406594
69e752fa-63f2-408e-9664-7b779b39b518,78.0,0.641025641025641,14.743589743589745
504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb,80.0,0.625,15.0
877e2349-9080-4ca9-8f04-f4676ed83774,52.0,0.9615384615384616,13.461538461538462
41fac7e4-d242-4887-9f54-f891dff6ff70,89.0,9.213483146067416,6.797752808988765
